DATE,Black Unemployment,UNRATE,Time
2006-08-31,2.174751721484161,0.4366811181152756,6.030685260261263
2006-09-30,2.1972245773362196,0.4081796848261184,6.0330862217988015
2006-10-31,2.128231705849268,0.3931256497837364,6.035481432524756
2006-11-30,2.1400661634962708,0.4081796848261184,6.037870919922137
2006-12-31,2.1162555148025524,0.3931256497837364,6.040254711277414
2007-01-31,2.066862759472976,0.4226868283120583,6.042632833682381
2007-02-28,2.0794415416798357,0.4081796848261184,6.045005314036012
2007-03-31,2.128231705849268,0.3931256497837364,6.0473721790462776
2007-04-30,2.1162555148025524,0.4081796848261184,6.049733455231958
2007-05-31,2.1162555148025524,0.3931256497837364,6.052089168924417
2007-06-30,2.1400661634962708,0.4226868283120583,6.054439346269371
2007-07-31,2.0918640616783932,0.4366811181152756,6.056784013228625
2007-08-31,2.028148247292285,0.4226868283120583,6.059123195581797
2007-09-30,2.0794415416798357,0.4366811181152756,6.061456918928017
2007-10-31,2.1400661634962708,0.4366811181152756,6.063785208687608
2007-11-30,2.1400661634962708,0.4366811181152756,6.066108090103747
2007-12-31,2.1972245773362196,0.47588499532711054,6.068425588244111
2008-01-31,2.2082744135228043,0.47588499532711054,6.07073772800249
2008-02-29,2.128231705849268,0.46325289744172116,6.073044534100405
2008-03-31,2.2192034840549946,0.48811397969533005,6.075346031088684
2008-04-30,2.151762203259462,0.47588499532711054,6.077642243349034
2008-05-31,2.2617630984737906,0.5225954588537013,6.07993319509559
2008-06-30,2.2407096892759584,0.543931485654338,6.082218910376446
2008-07-31,2.302585092994046,0.5640959754919254,6.0844994130751715
2008-08-31,2.3608540011180215,0.5923809677889341,6.0867747269123065
2008-09-30,2.424802725718295,0.5923809677889341,6.089044875446846
2008-10-31,2.4336133554004498,0.6269016977393765,6.091309882077698
2008-11-30,2.4423470353692043,0.6507210940165463,6.093569770045136
2008-12-31,2.4932054526026954,0.6870659010831026,6.095824562432225
2009-01-31,2.5416019934645457,0.7198493500500933,6.09807428216624
2009-02-28,2.617395832834079,0.7496482603933199,6.100318952020064
2009-03-31,2.617395832834079,0.7716454773187585,6.102558594613569
2009-04-30,2.70805020110221,0.7871950081766445,6.104793232414985
2009-05-31,2.70805020110221,0.8067926412579502,6.1070228877422545
2009-06-30,2.6946271807700692,0.8115041841791963,6.1092475827643655
2009-07-31,2.6946271807700692,0.8115041841791963,6.111467339502679
2009-08-31,2.6946271807700692,0.8161446412073935,6.113682179832232
2009-09-30,2.72785282839839,0.8252198034305414,6.115892125483034
2009-10-31,2.760009940032921,0.834032445247956,6.118097198041348
2009-11-30,2.7536607123542622,0.8296580862726122,6.12029741895095
2009-12-31,2.7788192719904172,0.8296580862726122,6.1224928095143865
2010-01-31,2.803360380906535,0.8252198034305414,6.124683390894205
2010-02-28,2.7788192719904172,0.8252198034305414,6.126869184114185
2010-03-31,2.8213788864092133,0.8296580862726122,6.129050210060545
2010-04-30,2.8094026953624978,0.8296580862726122,6.131226489483141
2010-05-31,2.740840023925201,0.8161446412073935,6.133398042996649
2010-06-30,2.7212954278522306,0.8067926412579502,6.135564891081739
2010-07-31,2.747270914255491,0.8067926412579502,6.137727054086234
2010-08-31,2.766319109226186,0.8115041841791963,6.139884552226255
2010-09-30,2.772588722239781,0.8115041841791963,6.142037405587356
2010-10-31,2.747270914255491,0.8067926412579502,6.144185634125646
2010-11-30,2.785011242238338,0.8252198034305414,6.1463292576688975
2010-12-31,2.740840023925201,0.8020080429216759,6.148468295917647
2011-01-31,2.760009940032921,0.7922114021793221,6.150602768446279
2011-02-28,2.740840023925201,0.7871950081766445,6.152732694704104
2011-03-31,2.760009940032921,0.7871950081766445,6.154858094016418
2011-04-30,2.803360380906535,0.7922114021793221,6.156978985585555
2011-05-31,2.791165107812717,0.7871950081766445,6.159095388491933
